country;var_name;var_name_short;year;top10
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4469
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.443
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4391
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4352
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4313
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4274
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4235
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4196
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.426
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4324
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4324
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4324
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4324
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4324
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4324
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4521
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4563
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4561
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4543
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4526
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4509
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4492
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4482
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4473
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4456
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4439
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4398
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4364
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4324
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4289
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.435
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4415
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4473
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4442
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4411
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4411
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4412
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4412
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4413
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3244
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3179
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3338
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3356
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3288
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3413
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3549
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3607
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3397
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.374
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3777
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3777
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3497
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3506
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3773
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3837
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4171
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3766
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.375
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.388
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3751
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4319
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4298
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4301
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4013
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3938
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4031
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3964
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3755
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3775
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4192
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4258
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3912
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4225
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4071
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3697
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3621
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3553
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3874
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3615
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3639
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3342
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3476
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3712
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3592
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3345
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3552
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3534
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3425
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3479
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3587
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3662
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3968
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4051
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4121
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4216
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4237
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4269
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4269
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4263
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4283
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4311
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4169
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4235
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4155
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4166
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4166
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4166
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4166
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4166
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3085
Macao;"sptinc_p90p100_z_MO
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3085
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4603
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4504
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4943
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5379
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5299
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.5218
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5137
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5056
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5094
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5132
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.5169
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5207
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5244
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.516
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.5076
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.5076
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.5135
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5206
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5276
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5347
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.5417
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.5487
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.5557
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.5606
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5655
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5704
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.5753
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5802
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.5851
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5515
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5179
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4841
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4841
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4841
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4689
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.4637
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.459
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4547
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4508
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4504
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4499
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4546
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4593
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.464
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4553
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4465
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.439
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4316
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4241
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4134
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4027
Malaysia;"sptinc_p90p100_z_MY
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4027
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5772
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5772
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.5772
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.5772
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.5772
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.562
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.547
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5316
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.5162
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5008
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4818
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4635
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4563
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4447
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4349
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4252
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.415
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4036
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3949
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3951
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3951
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3951
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3951
Maldives;"sptinc_p90p100_z_MV
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3951
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.5182
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5013
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.4844
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4675
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.4678
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4681
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4684
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.4687
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.469
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4503
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4315
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4126
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4164
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4201
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4238
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4275
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4312
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.435
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4387
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4424
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4461
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.4461
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.4461
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.4461
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3014
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3056
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3102
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3209
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3092
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3237
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3321
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3345
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3408
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3508
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3377
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3464
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3307
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3533
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3494
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.35
